1360.000000,952.132000
1365.000000,952.268563
1370.000000,952.404250
1375.000000,952.539062
1380.000000,952.673000
1385.000000,952.806063
1390.000000,952.938250
1395.000000,953.069562
1400.000000,953.200000
1405.000000,953.329562
1410.000000,953.458250
1415.000000,953.586063
1420.000000,953.713000
1425.000000,953.839062
1430.000000,953.964250
1435.000000,954.088562
1440.000000,954.212000
1445.000000,954.334562
1450.000000,954.456250
1455.000000,954.577063
1460.000000,954.697000
1465.000000,954.816063
1470.000000,954.934250
1475.000000,955.051563
1480.000000,955.168000
1485.000000,955.283563
1490.000000,955.398250
1495.000000,955.512062
1500.000000,955.625000
1505.000000,955.737062
1510.000000,955.848250
1515.000000,955.958562
1520.000000,956.068000
1525.000000,956.176563
1530.000000,956.284250
1535.000000,956.391062
1540.000000,956.497000
1545.000000,956.602062
1550.000000,956.706250
1555.000000,956.809562
1560.000000,956.912000
1565.000000,957.013563
1570.000000,957.114250
1575.000000,957.214062
1580.000000,957.313000
1585.000000,957.411062
1590.000000,957.508250
1595.000000,957.604563
1600.000000,957.700000
1605.000000,957.794562
1610.000000,957.888250
1615.000000,957.981063
1620.000000,958.073000
1625.000000,958.164062
1630.000000,958.254250
1635.000000,958.343562
1640.000000,958.432000
1645.000000,958.519563
1650.000000,958.606250
1655.000000,958.692063
1660.000000,958.777000
1665.000000,958.861063
1670.000000,958.944250
1675.000000,959.026562
1680.000000,959.108000
1685.000000,959.188562
1690.000000,959.268250
1695.000000,959.347062
1700.000000,959.425000
1705.000000,959.502062
1710.000000,959.578250
1715.000000,959.653563
1720.000000,959.728000
1725.000000,959.801563
1730.000000,959.874250
1735.000000,959.946063
1740.000000,960.017000
1745.000000,960.087063
1750.000000,960.156250
1755.000000,960.224563
1760.000000,960.292000
1765.000000,960.358563
1770.000000,960.424250
1775.000000,960.489063
1780.000000,960.553000
1785.000000,960.616062
1790.000000,960.678250
1795.000000,960.739563
1800.000000,960.800000
1805.000000,960.859563
1810.000000,960.918250
1815.000000,960.976063
1820.000000,961.033000
1825.000000,961.089062
1830.000000,961.144250
1835.000000,961.198562
1840.000000,961.252000
1845.000000,961.304562
1850.000000,961.356250
1855.000000,961.407063
1860.000000,961.457000
1865.000000,961.506062
1870.000000,961.554250
1875.000000,961.601562
1880.000000,961.648000
1885.000000,961.693562
1890.000000,961.738250
1895.000000,961.782063
1900.000000,961.825000
1905.000000,961.867062
1910.000000,961.908250
1915.000000,961.948562
1920.000000,961.988000
1925.000000,962.026562
1930.000000,962.064250
1935.000000,962.101063
1940.000000,962.137000
1945.000000,962.172063
1950.000000,962.206250
1955.000000,962.239563
1960.000000,962.272000
1965.000000,962.303562
1970.000000,962.334250
1975.000000,962.364063
1980.000000,962.393000
1985.000000,962.421063
1990.000000,962.448250
1995.000000,962.474563
2000.000000,962.500000
2005.000000,962.524563
2010.000000,962.548250
2015.000000,962.571063
2020.000000,962.593000
2025.000000,962.614063
2030.000000,962.634250
2035.000000,962.653563
2040.000000,962.672000
2045.000000,962.689562
2050.000000,962.706250
2055.000000,962.722062
2060.000000,962.737000
2065.000000,962.751062
2070.000000,962.764250
2075.000000,962.776562
2080.000000,962.788000
2085.000000,962.798563
2090.000000,962.808250
2095.000000,962.817063
2100.000000,962.825000
2105.000000,962.832063
2110.000000,962.838250
2115.000000,962.843562
2120.000000,962.848000
2125.000000,962.851562
2130.000000,962.854250
2135.000000,962.856063
2140.000000,962.857000
2145.000000,962.857062
2150.000000,962.856250
2155.000000,962.854563
2160.000000,962.852000
2165.000000,962.848562
2170.000000,962.844250
2175.000000,962.839062
2180.000000,962.833000
2185.000000,962.826063
2190.000000,962.818250
2195.000000,962.809562
2200.000000,962.800000
2205.000000,962.789562
2210.000000,962.778250
2215.000000,962.766062
2220.000000,962.753000
2225.000000,962.739063
2230.000000,962.724250
2235.000000,962.708562
2240.000000,962.692000
2245.000000,962.674562
2250.000000,962.656250
2255.000000,962.637062
2260.000000,962.617000
2265.000000,962.596063
2270.000000,962.574250
2275.000000,962.551563
2280.000000,962.528000
2285.000000,962.503563
2290.000000,962.478250
2295.000000,962.452063
2300.000000,962.425000
2305.000000,962.397062
2310.000000,962.368250
2315.000000,962.338562
2320.000000,962.308000
2325.000000,962.276562
2330.000000,962.244250
2335.000000,962.211063
2340.000000,962.177000
